T-1,T-2,T-3,T-4,T-24,T-48,T-72,T-96,DAY,SEASON,TEMP,HUMIDITY,T
3486.592295,3258.179827,3148.967095,3373.513626,3211.305336,3266.024285,2974.970467,2634.63634,0,0,85,82,3090.816953
3090.816953,3486.592295,3258.179827,3148.967095,2984.181513,3135.122813,2838.398261,2544.270053,0,0,85,82,2737.083681
2737.083681,3090.816953,3486.592295,3258.179827,988.3913292,1095.404356,992.5343948,896.8974774,0,0,82,92,1148.50557
1148.50557,2737.083681,3090.816953,3486.592295,1121.444008,1066.749308,1116.601194,1065.065754,0,0,82,92,1111.457003
1111.457003,1148.50557,2737.083681,3090.816953,1055.400911,1019.859228,1039.594215,1009.009662,0,0,82,92,1037.35987
1037.35987,1111.457003,1148.50557,2737.083681,942.3222419,990.5529286,904.8320021,942.3222419,0,0,78,96,934.2682056
934.2682056,1037.35987,1111.457003,1148.50557,896.8974774,906.5415363,858.9239955,848.0900177,0,0,78,96,896.8974774
896.8974774,934.2682056,1037.35987,1111.457003,896.8974774,849.8826903,820.7495957,791.5506832,0,0,78,96,822.1560209
822.1560209,896.8974774,934.2682056,1037.35987,1854.683469,1796.855489,1703.8357,1797.652232,0,0,77,95,1815.379772
1815.379772,822.1560209,896.8974774,934.2682056,1854.683469,1796.855489,1703.8357,1797.652232,0,0,77,95,1815.379772
1815.379772,1815.379772,822.1560209,896.8974774,1854.683469,1796.855489,1703.8357,1797.652232,0,0,77,95,1815.379772
1815.379772,1815.379772,1815.379772,822.1560209,2038.637657,2000.622606,1703.8357,1797.652232,0,0,84,83,1783.80795
1783.80795,1815.379772,1815.379772,1815.379772,2615.950976,2625.937981,1818.944332,1838.294804,0,0,84,83,2002.233413
2002.233413,1783.80795,1815.379772,1815.379772,3093.233164,3167.169217,2864.690792,2569.861104,0,0,84,83,2628.354192
2628.354192,2002.233413,1783.80795,1815.379772,3749.637119,3672.640532,3777.256401,3096.07546,0,0,85,85,4853.362247
4853.362247,2628.354192,2002.233413,1783.80795,4040.87107,3672.640532,3695.524388,3225.078604,0,0,85,85,3704.856677
3704.856677,4853.362247,2628.354192,2002.233413,3908.623795,3672.640532,3619.328009,3077.646439,0,0,85,85,3686.332394
3686.332394,3704.856677,4853.362247,2628.354192,3764.456546,3699.702094,3458.14336,3001.297639,0,0,84,86,3524.285185
3524.285185,3686.332394,3704.856677,4853.362247,3643.646002,3580.824519,3482.565277,2869.990868,0,0,84,86,3554.40728
3554.40728,3524.285185,3686.332394,3704.856677,3531.533817,3392.360071,3370.224461,2956.376902,0,0,84,86,5325.328772
5325.328772,3554.40728,3524.285185,3686.332394,3373.513626,3354.667181,3229.554223,2863.409075,0,0,82,87,3363.36554
3363.36554,5325.328772,3554.40728,3524.285185,3148.967095,3241.749593,3229.554223,2863.409075,0,0,82,87,3241.749593
3241.749593,3363.36554,5325.328772,3554.40728,3258.179827,3213.560466,3201.2248,2888.748978,0,0,82,87,3186.176743
3186.176743,3241.749593,3363.36554,5325.328772,3486.592295,3213.560466,3276.444302,2974.970467,0,0,81,89,2963.885342
2963.885342,3186.176743,3241.749593,3363.36554,3090.816953,3211.305336,3266.024285,2974.970467,0,0,81,89,3083.085078
3083.085078,2963.885342,3186.176743,3241.749593,2737.083681,2984.181513,3135.122813,2838.398261,0,0,81,89,3231.279346
3231.279346,3083.085078,2963.885342,3186.176743,1148.50557,988.3913292,1095.404356,992.5343948,0,0,78,95,1111.457003
1111.457003,3231.279346,3083.085078,2963.885342,1111.457003,1121.444008,1066.749308,1116.601194,0,0,78,95,1009.009662
1009.009662,1111.457003,3231.279346,3083.085078,1037.35987,1055.400911,1019.859228,1039.594215,0,0,78,95,971.6389338
971.6389338,1009.009662,1111.457003,3231.279346,934.2682056,942.3222419,990.5529286,904.8320021,0,0,81,91,896.8974774
896.8974774,971.6389338,1009.009662,1111.457003,896.8974774,896.8974774,906.5415363,858.9239955,0,0,81,91,822.1560209
822.1560209,896.8974774,971.6389338,1009.009662,822.1560209,896.8974774,849.8826903,820.7495957,0,0,81,91,747.4145645
747.4145645,822.1560209,896.8974774,971.6389338,1815.379772,1854.683469,1796.855489,1703.8357,0,0,81,89,1780.243389
1780.243389,747.4145645,822.1560209,896.8974774,1815.379772,1854.683469,1796.855489,1703.8357,0,0,81,89,1780.243389
1780.243389,1780.243389,747.4145645,822.1560209,1815.379772,1854.683469,1796.855489,1703.8357,0,0,81,89,1780.243389
1780.243389,1780.243389,1780.243389,747.4145645,1783.80795,2038.637657,2000.622606,1703.8357,0,0,84,76,1780.243389
1780.243389,1780.243389,1780.243389,1780.243389,2002.233413,2615.950976,2625.937981,1818.944332,0,0,84,76,2736.97283
2736.97283,1780.243389,1780.243389,1780.243389,2628.354192,3093.233164,3167.169217,2864.690792,0,0,84,76,3301.704531
3301.704531,2736.97283,1780.243389,1780.243389,4853.362247,3749.637119,3672.640532,3777.256401,0,0,89,62,4032.796249
4032.796249,3301.704531,2736.97283,1780.243389,3704.856677,4040.87107,3672.640532,3695.524388,0,0,89,62,3851.13876
3851.13876,4032.796249,3301.704531,2736.97283,3686.332394,3908.623795,3672.640532,3619.328009,0,0,89,62,3918.702598
3918.702598,3851.13876,4032.796249,3301.704531,3524.285185,3764.456546,3699.702094,3458.14336,0,0,88,59,3948.660149
3948.660149,3918.702598,3851.13876,4032.796249,3554.40728,3643.646002,3580.824519,3482.565277,0,0,88,59,3835.841288
3835.841288,3948.660149,3918.702598,3851.13876,5325.328772,3531.533817,3392.360071,3370.224461,0,0,88,59,3560.486778
3560.486778,3835.841288,3948.660149,3918.702598,3363.36554,3373.513626,3354.667181,3229.554223,0,0,82,80,3342.497792
3342.497792,3560.486778,3835.841288,3948.660149,3241.749593,3148.967095,3241.749593,3229.554223,0,0,82,80,3225.217168
3225.217168,3342.497792,3560.486778,3835.841288,3186.176743,3258.179827,3213.560466,3201.2248,0,0,82,80,3234.778088
3234.778088,3225.217168,3342.497792,3560.486778,2963.885342,3486.592295,3213.560466,3276.444302,0,0,81,90,3132.157542
3132.157542,3234.778088,3225.217168,3342.497792,3083.085078,3090.816953,3211.305336,3266.024285,0,0,81,90,3196.534406
3196.534406,3132.157542,3234.778088,3225.217168,3231.279346,2737.083681,2984.181513,3135.122813,0,0,81,90,3234.140694
3234.140694,3196.534406,3132.157542,3234.778088,1111.457003,1148.50557,988.3913292,1095.404356,0,0,81,90,1062.855658
1062.855658,3234.140694,3196.534406,3132.157542,1009.009662,1111.457003,1121.444008,1066.749308,0,0,81,90,1044.53056
1044.53056,1062.855658,3234.140694,3196.534406,971.6389338,1037.35987,1055.400911,1019.859228,0,0,81,90,1016.644542
1016.644542,1044.53056,1062.855658,3234.140694,896.8974774,934.2682056,942.3222419,990.5529286,0,0,80,91,979.6756496
979.6756496,1016.644542,1044.53056,1062.855658,822.1560209,896.8974774,896.8974774,906.5415363,0,0,80,91,887.2534185
887.2534185,979.6756496,1016.644542,1044.53056,747.4145645,822.1560209,896.8974774,849.8826903,0,0,80,91,813.3156336
813.3156336,887.2534185,979.6756496,1016.644542,1780.243389,1815.379772,1854.683469,1796.855489,0,0,84,82,1857.645276
1857.645276,813.3156336,887.2534185,979.6756496,1780.243389,1815.379772,1854.683469,1796.855489,0,0,84,82,1857.645276
1857.645276,1857.645276,813.3156336,887.2534185,1780.243389,1815.379772,1854.683469,1796.855489,0,0,84,82,1857.645276
1857.645276,1857.645276,1857.645276,813.3156336,1780.243389,1783.80795,2038.637657,2000.622606,0,0,88,68,1841.350142
1841.350142,1857.645276,1857.645276,1857.645276,2736.97283,2002.233413,2615.950976,2625.937981,0,0,88,68,2290.630265
2290.630265,1841.350142,1857.645276,1857.645276,3301.704531,2628.354192,3093.233164,3167.169217,0,0,88,68,3658.423859
3658.423859,2290.630265,1841.350142,1857.645276,4032.796249,4853.362247,3749.637119,3672.640532,0,0,90,61,3791.112808
3791.112808,3658.423859,2290.630265,1841.350142,3851.13876,3704.856677,4040.87107,3672.640532,0,0,90,61,4015.586592
4015.586592,3791.112808,3658.423859,2290.630265,3918.702598,3686.332394,3908.623795,3672.640532,0,0,90,61,4092.073956
4092.073956,4015.586592,3791.112808,3658.423859,3948.660149,3524.285185,3764.456546,3699.702094,0,0,89,67,3201.827554
3201.827554,4092.073956,4015.586592,3791.112808,3835.841288,3554.40728,3643.646002,3580.824519,0,0,89,67,3221.115671
3221.115671,3201.827554,4092.073956,4015.586592,3560.486778,5325.328772,3531.533817,3392.360071,0,0,89,67,3735.243777
3735.243777,3221.115671,3201.827554,4092.073956,3342.497792,3363.36554,3373.513626,3354.667181,0,0,86,78,3747.548266
3747.548266,3735.243777,3221.115671,3201.827554,3225.217168,3241.749593,3148.967095,3241.749593,0,0,86,78,2903.859389
2903.859389,3747.548266,3735.243777,3221.115671,3234.778088,3186.176743,3258.179827,3213.560466,0,0,86,78,2758.200844
2758.200844,2903.859389,3747.548266,3735.243777,3132.157542,2963.885342,3486.592295,3213.560466,0,0,81,91,2611.877192
2611.877192,2758.200844,2903.859389,3747.548266,3196.534406,3083.085078,3090.816953,3211.305336,0,0,81,91,2084.28066
2084.28066,2611.877192,2758.200844,2903.859389,3234.140694,3231.279346,2737.083681,2984.181513,0,0,81,91,1945.439467
1945.439467,2084.28066,2611.877192,2758.200844,1062.855658,1111.457003,1148.50557,988.3913292,0,0,81,90,925.8296541
925.8296541,1945.439467,2084.28066,2611.877192,1044.53056,1009.009662,1111.457003,1121.444008,0,0,81,90,1041.558361
1041.558361,925.8296541,1945.439467,2084.28066,1016.644542,971.6389338,1037.35987,1055.400911,0,0,81,90,1022.270243
1022.270243,1041.558361,925.8296541,1945.439467,979.6756496,896.8974774,934.2682056,942.3222419,0,0,78,95,983.6940074
983.6940074,1022.270243,1041.558361,925.8296541,887.2534185,822.1560209,896.8974774,896.8974774,0,0,78,95,925.8296541
925.8296541,983.6940074,1022.270243,1041.558361,813.3156336,747.4145645,822.1560209,896.8974774,0,0,78,95,810.1009473
810.1009473,925.8296541,983.6940074,1022.270243,1857.645276,1780.243389,1815.379772,1854.683469,1,0,81,95,1435.357432
1435.357432,810.1009473,925.8296541,983.6940074,1857.645276,1780.243389,1815.379772,1854.683469,1,0,81,95,1435.357432
1435.357432,1435.357432,810.1009473,925.8296541,1857.645276,1780.243389,1815.379772,1854.683469,1,0,81,95,1435.357432
1435.357432,1435.357432,1435.357432,810.1009473,1841.350142,1780.243389,1783.80795,2038.637657,1,0,85,77,1497.877538
1497.877538,1435.357432,1435.357432,1435.357432,2290.630265,2736.97283,2002.233413,2615.950976,1,0,85,77,1591.494885
1591.494885,1497.877538,1435.357432,1435.357432,3658.423859,3301.704531,2628.354192,3093.233164,1,0,85,77,2266.353841
2266.353841,1591.494885,1497.877538,1435.357432,3791.112808,4032.796249,4853.362247,3749.637119,1,0,91,62,2039.718457
2039.718457,2266.353841,1591.494885,1497.877538,4015.586592,3851.13876,3704.856677,4040.87107,1,0,91,62,2001.945893
2001.945893,2039.718457,2266.353841,1591.494885,4092.073956,3918.702598,3686.332394,3908.623795,1,0,91,62,3767.81326
3767.81326,2001.945893,2039.718457,2266.353841,3201.827554,3948.660149,3524.285185,3764.456546,1,0,85,78,3693.570634
3693.570634,3767.81326,2001.945893,2039.718457,3221.115671,3835.841288,3554.40728,3643.646002,1,0,85,78,655.321423
655.321423,3693.570634,3767.81326,2001.945893,3735.243777,3560.486778,5325.328772,3531.533817,1,0,85,78,655.321423
655.321423,655.321423,3693.570634,3767.81326,3747.548266,3342.497792,3363.36554,3373.513626,1,0,83,92,655.321423
655.321423,655.321423,655.321423,3693.570634,2903.859389,3225.217168,3241.749593,3148.967095,1,0,83,92,655.321423
655.321423,655.321423,655.321423,655.321423,2758.200844,3234.778088,3186.176743,3258.179827,1,0,83,92,655.321423
655.321423,655.321423,655.321423,655.321423,2611.877192,3132.157542,2963.885342,3486.592295,1,0,82,91,655.321423
655.321423,655.321423,655.321423,655.321423,2084.28066,3196.534406,3083.085078,3090.816953,1,0,82,91,1002.275449
1002.275449,655.321423,655.321423,655.321423,1945.439467,3234.140694,3231.279346,2737.083681,1,0,82,91,1303.153458
1303.153458,1002.275449,655.321423,655.321423,925.8296541,1062.855658,1111.457003,1148.50557,1,0,78,95,922.1715628
922.1715628,1303.153458,1002.275449,655.321423,1041.558361,1044.53056,1009.009662,1111.457003,1,0,78,95,999.019193
999.019193,922.1715628,1303.153458,1002.275449,1022.270243,1016.644542,971.6389338,1037.35987,1,0,78,95,941.3834703
941.3834703,999.019193,922.1715628,1303.153458,983.6940074,979.6756496,896.8974774,934.2682056,1,0,79,91,838.1601704
838.1601704,941.3834703,999.019193,922.1715628,925.8296541,887.2534185,822.1560209,896.8974774,1,0,79,91,793.2238442
793.2238442,838.1601704,941.3834703,999.019193,810.1009473,813.3156336,747.4145645,822.1560209,1,0,79,91,793.2238442
793.2238442,793.2238442,838.1601704,941.3834703,1435.357432,1857.645276,1780.243389,1815.379772,0,0,83,84,1091.722016
1091.722016,793.2238442,793.2238442,838.1601704,1435.357432,1857.645276,1780.243389,1815.379772,0,0,83,84,1091.722016
1091.722016,1091.722016,793.2238442,793.2238442,1435.357432,1857.645276,1780.243389,1815.379772,0,0,83,84,1091.722016
1091.722016,1091.722016,1091.722016,793.2238442,1497.877538,1841.350142,1780.243389,1783.80795,0,0,86,71,1091.722016
1091.722016,1091.722016,1091.722016,1091.722016,1591.494885,2290.630265,2736.97283,2002.233413,0,0,86,71,1279.555998
1279.555998,1091.722016,1091.722016,1091.722016,2266.353841,3658.423859,3301.704531,2628.354192,0,0,86,71,1580.627998
1580.627998,1279.555998,1091.722016,1091.722016,2039.718457,3791.112808,4032.796249,4853.362247,0,0,84,86,1806.431997
1806.431997,1580.627998,1279.555998,1091.722016,2001.945893,4015.586592,3851.13876,3704.856677,0,0,84,86,2009.386783
2009.386783,1806.431997,1580.627998,1279.555998,3767.81326,4092.073956,3918.702598,3686.332394,0,0,84,86,1468.398034
1468.398034,2009.386783,1806.431997,1580.627998,3693.570634,3201.827554,3948.660149,3524.285185,0,0,87,81,2317.515157
2317.515157,1468.398034,2009.386783,1806.431997,655.321423,3221.115671,3835.841288,3554.40728,0,0,87,81,2449.066148
2449.066148,2317.515157,1468.398034,2009.386783,655.321423,3735.243777,3560.486778,5325.328772,0,0,87,81,2453.770398
2453.770398,2449.066148,2317.515157,1468.398034,655.321423,3747.548266,3342.497792,3363.36554,0,0,82,90,2550.375532
2550.375532,2453.770398,2449.066148,2317.515157,655.321423,2903.859389,3225.217168,3241.749593,0,0,82,90,2221.918077
2221.918077,2550.375532,2453.770398,2449.066148,655.321423,2758.200844,3234.778088,3186.176743,0,0,82,90,2002.330408
2002.330408,2221.918077,2550.375532,2453.770398,655.321423,2611.877192,3132.157542,2963.885342,0,0,80,91,1710.162882
1710.162882,2002.330408,2221.918077,2550.375532,1002.275449,2084.28066,3196.534406,3083.085078,0,0,80,91,1710.162882
1710.162882,1710.162882,2002.330408,2221.918077,1303.153458,1945.439467,3234.140694,3231.279346,0,0,80,91,1665.304498
1665.304498,1710.162882,1710.162882,2002.330408,922.1715628,925.8296541,1062.855658,1111.457003,0,0,79,91,935.473713
935.473713,1665.304498,1710.162882,1710.162882,999.019193,1041.558361,1044.53056,1009.009662,0,0,79,91,915.9846773
915.9846773,935.473713,1665.304498,1710.162882,941.3834703,1022.270243,1016.644542,971.6389338,0,0,79,91,877.0066059
877.0066059,915.9846773,935.473713,1665.304498,838.1601704,983.6940074,979.6756496,896.8974774,0,0,79,91,779.5614275
779.5614275,877.0066059,915.9846773,935.473713,793.2238442,925.8296541,887.2534185,822.1560209,0,0,79,91,701.6052847
701.6052847,779.5614275,877.0066059,915.9846773,793.2238442,810.1009473,813.3156336,747.4145645,0,0,79,91,687.9965615
687.9965615,701.6052847,779.5614275,877.0066059,1091.722016,1435.357432,1857.645276,1780.243389,0,0,80,91,1100.794498
1100.794498,687.9965615,701.6052847,779.5614275,1091.722016,1435.357432,1857.645276,1780.243389,0,0,80,91,1100.794498
1100.794498,1100.794498,687.9965615,701.6052847,1091.722016,1435.357432,1857.645276,1780.243389,0,0,80,91,1091.385998
1091.385998,1100.794498,1100.794498,687.9965615,1091.722016,1497.877538,1841.350142,1780.243389,0,0,84,77,1110.875034
1110.875034,1091.385998,1100.794498,1100.794498,1279.555998,1591.494885,2290.630265,2736.97283,0,0,84,77,1244.946159
1244.946159,1110.875034,1091.385998,1100.794498,1580.627998,2266.353841,3658.423859,3301.704531,0,0,84,77,1505.359998
1505.359998,1244.946159,1110.875034,1091.385998,1806.431997,2039.718457,3791.112808,4032.796249,0,0,84,75,2389.758997
2389.758997,1505.359998,1244.946159,1110.875034,2009.386783,2001.945893,4015.586592,3851.13876,0,0,84,75,2475.107532
2475.107532,2389.758997,1505.359998,1244.946159,1468.398034,3767.81326,4092.073956,3918.702598,0,0,84,75,2566.504389
2566.504389,2475.107532,2389.758997,1505.359998,2317.515157,3693.570634,3201.827554,3948.660149,0,0,82,89,2935.451996
2935.451996,2566.504389,2475.107532,2389.758997,2449.066148,655.321423,3221.115671,3835.841288,0,0,82,89,2980.646398
2980.646398,2935.451996,2566.504389,2475.107532,2453.770398,655.321423,3735.243777,3560.486778,0,0,82,89,3018.616415
3018.616415,2980.646398,2935.451996,2566.504389,2550.375532,655.321423,3747.548266,3342.497792,0,0,81,91,2796.340603
2796.340603,3018.616415,2980.646398,2935.451996,2221.918077,655.321423,2903.859389,3225.217168,0,0,81,91,2834.646639
2834.646639,2796.340603,3018.616415,2980.646398,2002.330408,655.321423,2758.200844,3234.778088,0,0,81,91,2866.736344
2866.736344,2834.646639,2796.340603,3018.616415,1710.162882,655.321423,2611.877192,3132.157542,0,0,80,91,2604.810425
2604.810425,2866.736344,2834.646639,2796.340603,1710.162882,1002.275449,2084.28066,3196.534406,0,0,80,91,2163.954997
2163.954997,2604.810425,2866.736344,2834.646639,1665.304498,1303.153458,1945.439467,3234.140694,0,0,80,91,2124.30489
2124.30489,2163.954997,2604.810425,2866.736344,935.473713,922.1715628,925.8296541,1062.855658,0,0,79,90,935.473713
935.473713,2124.30489,2163.954997,2604.810425,915.9846773,999.019193,1041.558361,1044.53056,0,0,79,90,974.4517843
974.4517843,935.473713,2124.30489,2163.954997,877.0066059,941.3834703,1022.270243,1016.644542,0,0,79,90,915.9846773
915.9846773,974.4517843,935.473713,2124.30489,779.5614275,838.1601704,983.6940074,979.6756496,0,0,76,93,818.5394988
818.5394988,915.9846773,974.4517843,935.473713,701.6052847,793.2238442,925.8296541,887.2534185,0,0,76,93,701.6052847
701.6052847,818.5394988,915.9846773,974.4517843,687.9965615,793.2238442,810.1009473,813.3156336,0,0,76,93,701.6052847
701.6052847,701.6052847,818.5394988,915.9846773,1100.794498,1091.722016,1435.357432,1857.645276,0,0,76,93,1283.252195
1283.252195,701.6052847,701.6052847,818.5394988,1100.794498,1091.722016,1435.357432,1857.645276,0,0,76,93,1283.252195
1283.252195,1283.252195,701.6052847,701.6052847,1091.385998,1091.722016,1435.357432,1857.645276,0,0,76,93,1283.252195
1283.252195,1283.252195,1283.252195,701.6052847,1110.875034,1091.722016,1497.877538,1841.350142,0,0,79,90,1352.471873
1352.471873,1283.252195,1283.252195,1283.252195,1244.946159,1279.555998,1591.494885,2290.630265,0,0,79,90,1467.725998
1467.725998,1352.471873,1283.252195,1283.252195,1505.359998,1580.627998,2266.353841,3658.423859,0,0,79,90,1994.601997
1994.601997,1467.725998,1352.471873,1283.252195,2389.758997,1806.431997,2039.718457,3791.112808,0,0,81,87,2760.050675
2760.050675,1994.601997,1467.725998,1352.471873,2475.107532,2009.386783,2001.945893,4015.586592,0,0,81,87,2961.661389
2961.661389,2760.050675,1994.601997,1467.725998,2566.504389,1468.398034,3767.81326,4092.073956,0,0,81,87,3170.496487
3170.496487,2961.661389,2760.050675,1994.601997,2935.451996,2317.515157,3693.570634,3201.827554,0,0,82,81,3064.482853
3064.482853,3170.496487,2961.661389,2760.050675,2980.646398,2449.066148,655.321423,3221.115671,0,0,82,81,2434.449372
2434.449372,3064.482853,3170.496487,2961.661389,3018.616415,2453.770398,655.321423,3735.243777,0,0,82,81,2712.672157
2712.672157,2434.449372,3064.482853,3170.496487,2796.340603,2550.375532,655.321423,3747.548266,0,0,81,91,3350.434049
3350.434049,2712.672157,2434.449372,3064.482853,2834.646639,2221.918077,655.321423,2903.859389,0,0,81,91,2577.256961
2577.256961,3350.434049,2712.672157,2434.449372,2866.736344,2002.330408,655.321423,2758.200844,0,0,81,91,2597.082014
2597.082014,2577.256961,3350.434049,2712.672157,2604.810425,1710.162882,655.321423,2611.877192,0,0,80,91,2616.907068
2616.907068,2597.082014,2577.256961,3350.434049,2163.954997,1710.162882,1002.275449,2084.28066,0,0,80,91,2656.557175
2656.557175,2616.907068,2597.082014,2577.256961,2124.30489,1665.304498,1303.153458,1945.439467,0,0,80,91,2479.139746
2479.139746,2656.557175,2616.907068,2597.082014,935.473713,935.473713,922.1715628,925.8296541,0,0,79,94,954.9627487
954.9627487,2479.139746,2656.557175,2616.907068,974.4517843,915.9846773,999.019193,1041.558361,0,0,79,94,982.8522308
982.8522308,954.9627487,2479.139746,2656.557175,915.9846773,877.0066059,941.3834703,1022.270243,0,0,79,94,904.2240523
904.2240523,982.8522308,954.9627487,2479.139746,818.5394988,779.5614275,838.1601704,983.6940074,0,0,78,93,845.2529184
845.2529184,904.2240523,982.8522308,954.9627487,701.6052847,701.6052847,793.2238442,925.8296541,0,0,78,93,701.6052847
701.6052847,845.2529184,904.2240523,982.8522308,701.6052847,687.9965615,793.2238442,810.1009473,0,0,78,93,701.6052847
701.6052847,701.6052847,845.2529184,904.2240523,1283.252195,1100.794498,1091.722016,1435.357432,0,0,78,91,1333.150846
1333.150846,701.6052847,701.6052847,845.2529184,1283.252195,1100.794498,1091.722016,1435.357432,0,0,78,91,1333.150846
1333.150846,1333.150846,701.6052847,701.6052847,1283.252195,1091.385998,1091.722016,1435.357432,0,0,78,91,1333.150846
1333.150846,1333.150846,1333.150846,701.6052847,1352.471873,1110.875034,1091.722016,1497.877538,0,0,81,86,1391.113927
1391.113927,1333.150846,1333.150846,1333.150846,1467.725998,1244.946159,1279.555998,1591.494885,0,0,81,86,869.4462041
869.4462041,1391.113927,1333.150846,1333.150846,1994.601997,1505.359998,1580.627998,2266.353841,0,0,81,86,584.6710706
584.6710706,869.4462041,1391.113927,1333.150846,2760.050675,2389.758997,1806.431997,2039.718457,0,0,85,75,618.2728563
618.2728563,584.6710706,869.4462041,1391.113927,2961.661389,2475.107532,2009.386783,2001.945893,0,0,85,75,1333.150846
1333.150846,618.2728563,584.6710706,869.4462041,3170.496487,2566.504389,1468.398034,3767.81326,0,0,85,75,1255.866739
1255.866739,1333.150846,618.2728563,584.6710706,3064.482853,2935.451996,2317.515157,3693.570634,0,0,86,70,1275.187766
1275.187766,1255.866739,1333.150846,618.2728563,2434.449372,2980.646398,2449.066148,655.321423,0,0,86,70,1321.55823
1321.55823,1275.187766,1255.866739,1333.150846,2712.672157,3018.616415,2453.770398,655.321423,0,0,86,70,1359.864266
1359.864266,1321.55823,1275.187766,1255.866739,3350.434049,2796.340603,2550.375532,655.321423,0,0,83,81,1551.394444
1551.394444,1359.864266,1321.55823,1275.187766,2577.256961,2834.646639,2221.918077,655.321423,0,0,83,81,1532.241426
1532.241426,1551.394444,1359.864266,1321.55823,2597.082014,2866.736344,2002.330408,655.321423,0,0,83,81,1493.935391
1493.935391,1532.241426,1551.394444,1359.864266,2616.907068,2604.810425,1710.162882,655.321423,0,0,82,87,1455.629355
1455.629355,1493.935391,1532.241426,1551.394444,2656.557175,2163.954997,1710.162882,1002.275449,0,0,82,87,1407.578802
1407.578802,1455.629355,1493.935391,1532.241426,2479.139746,2124.30489,1665.304498,1303.153458,0,0,82,87,1407.578802
1407.578802,1407.578802,1455.629355,1493.935391,954.9627487,935.473713,935.473713,922.1715628,0,0,80,91,943.5381415
943.5381415,1407.578802,1407.578802,1455.629355,982.8522308,974.4517843,915.9846773,999.019193,0,0,80,91,982.8522308
982.8522308,943.5381415,1407.578802,1407.578802,904.2240523,915.9846773,877.0066059,941.3834703,0,0,80,91,982.8522308
982.8522308,982.8522308,943.5381415,1407.578802,845.2529184,818.5394988,779.5614275,838.1601704,0,0,80,90,884.5670077
884.5670077,982.8522308,982.8522308,943.5381415,701.6052847,701.6052847,701.6052847,793.2238442,0,0,80,90,786.2817846
786.2817846,884.5670077,982.8522308,982.8522308,701.6052847,701.6052847,687.9965615,793.2238442,0,0,80,90,707.6536061
707.6536061,786.2817846,884.5670077,982.8522308,1333.150846,1283.252195,1100.794498,1091.722016,0,0,84,80,1171.212756
1171.212756,707.6536061,786.2817846,884.5670077,1333.150846,1283.252195,1100.794498,1091.722016,0,0,84,80,1171.212756
1171.212756,1171.212756,707.6536061,786.2817846,1333.150846,1283.252195,1091.385998,1091.722016,0,0,84,80,1171.212756
1171.212756,1171.212756,1171.212756,707.6536061,1391.113927,1352.471873,1110.875034,1091.722016,0,0,85,77,1361.831876
1361.831876,1171.212756,1171.212756,1171.212756,869.4462041,1467.725998,1244.946159,1279.555998,0,0,85,77,1482.857194
1482.857194,1361.831876,1171.212756,1171.212756,584.6710706,1994.601997,1505.359998,1580.627998,0,0,85,77,1606.089145
1606.089145,1482.857194,1361.831876,1171.212756,618.2728563,2760.050675,2389.758997,1806.431997,0,0,85,83,2600.092318
2600.092318,1606.089145,1482.857194,1361.831876,1333.150846,2961.661389,2475.107532,2009.386783,0,0,85,83,2786.467914
2786.467914,2600.092318,1606.089145,1482.857194,1255.866739,3170.496487,2566.504389,1468.398034,0,0,85,83,2927.692408
2927.692408,2786.467914,2600.092318,1606.089145,1275.187766,3064.482853,2935.451996,2317.515157,0,0,85,80,3174.835274
3174.835274,2927.692408,2786.467914,2600.092318,1321.55823,2434.449372,2980.646398,2449.066148,0,0,85,80,3079.780326
3079.780326,3174.835274,2927.692408,2786.467914,1359.864266,2712.672157,3018.616415,2453.770398,0,0,85,80,2805.818385
2805.818385,3079.780326,3174.835274,2927.692408,1551.394444,3350.434049,2796.340603,2550.375532,0,0,83,88,2635.228701
2635.228701,2805.818385,3079.780326,3174.835274,1532.241426,2577.256961,2834.646639,2221.918077,0,0,83,88,2459.546788
2459.546788,2635.228701,2805.818385,3079.780326,1493.935391,2597.082014,2866.736344,2002.330408,0,0,83,88,2615.708489
2615.708489,2459.546788,2635.228701,2805.818385,1455.629355,2616.907068,2604.810425,1710.162882,0,0,82,90,2883.220272
2883.220272,2615.708489,2459.546788,2635.228701,1407.578802,2656.557175,2163.954997,1710.162882,0,0,82,90,2902.570743
2902.570743,2883.220272,2615.708489,2459.546788,1407.578802,2479.139746,2124.30489,1665.304498,0,0,82,90,2717.213594
2717.213594,2902.570743,2883.220272,2615.708489,943.5381415,954.9627487,935.473713,935.473713,0,0,81,90,1004.187633
1004.187633,2717.213594,2902.570743,2883.220272,982.8522308,982.8522308,974.4517843,915.9846773,0,0,81,90,1122.327354
1122.327354,1004.187633,2717.213594,2902.570743,982.8522308,904.2240523,915.9846773,877.0066059,0,0,81,90,992.984728
992.984728,1122.327354,1004.187633,2717.213594,884.5670077,845.2529184,818.5394988,779.5614275,0,0,81,91,893.6862552
893.6862552,992.984728,1122.327354,1004.187633,786.2817846,701.6052847,701.6052847,701.6052847,0,0,81,91,834.1071715
834.1071715,893.6862552,992.984728,1122.327354,707.6536061,701.6052847,701.6052847,687.9965615,0,0,81,91,774.5280878
774.5280878,834.1071715,893.6862552,992.984728,1171.212756,1333.150846,1283.252195,1100.794498,0,0,83,90,1294.964322
1294.964322,774.5280878,834.1071715,893.6862552,1171.212756,1333.150846,1283.252195,1100.794498,0,0,83,90,1294.964322
